catalog_id,title,region,edition,family_key,provisional_work_key,content_type,role,target_field,proposed_company,proposed_company_slug,source_names,company_resolution,current_company,recommended_action,confidence,safe_for_catalog_import,evidence_scope,source_count,sources,source_grades,source_urls,evidence_summary,guardrail,identifier_warning,current_cusa,pricecharting_model_cusa,previous_value,new_company_name,new_company_slug,field_source,reviewed_at,review_batch,publication_status
ps4-dishonored-2-collector%27s-edition,Dishonored 2 [Collector's Edition],PAL España,standard,dishonored 2,dishonored 2,EDITION_VARIANT,DEVELOPER,developer,Arkane Studios,arkane-studios,Arkane Studios,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/403640 | https://www.wikidata.org/wiki/Q20095751 | https://gamesdb.launchbox-app.com/games/details/35051,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Arkane Studios,arkane-studios,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-dishonored-2-limited-edition,Dishonored 2 [Limited Edition],PAL España,standard,dishonored 2,dishonored 2,EDITION_VARIANT,DEVELOPER,developer,Arkane Studios,arkane-studios,Arkane Studios,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/403640 | https://www.wikidata.org/wiki/Q20095751 | https://gamesdb.launchbox-app.com/games/details/35051,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Arkane Studios,arkane-studios,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-dishonored-2-playstation-hits,Dishonored 2 [Playstation Hits],PAL España,standard,dishonored 2,dishonored 2,EDITION_VARIANT,DEVELOPER,developer,Arkane Studios,arkane-studios,Arkane Studios,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/403640 | https://www.wikidata.org/wiki/Q20095751 | https://gamesdb.launchbox-app.com/games/details/35051,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Arkane Studios,arkane-studios,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-dishonored-death-of-the-outsider,Dishonored: Death of the Outsider,PAL España,standard,dishonored death of the outsider,dishonored death of the outsider,GAME_OR_UNKNOWN,DEVELOPER,developer,Arkane Studios,arkane-studios,Arkane Studios,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/614570 | https://www.wikidata.org/wiki/Q38904048 | https://gamesdb.launchbox-app.com/games/details/189692,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA08779_00,,,Arkane Studios,arkane-studios,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-dissidia-final-fantasy-nt-ultimate-collectors-edition,Dissidia Final Fantasy NT [Ultimate Collectors Edition],PAL España,standard,dissidia final fantasy nt,dissidia final fantasy nt,EDITION_VARIANT,DEVELOPER,developer,Team NINJA,team-ninja,Team Ninja,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/dissidia-final-fantasy-nt-ultimate-collectors-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://www.wikidata.org/wiki/Q19795249 | https://gamesdb.launchbox-app.com/games/details/144309,La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Team NINJA,team-ninja,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-do-not-feed-the-monkeys-collector%27s-edition,Do Not Feed The Monkeys [Collector's Edition],PAL España,standard,do not feed the monkeys,do not feed the monkeys,EDITION_VARIANT,DEVELOPER,developer,Fictiorama Studios,fictiorama-studios,Fictiorama Studios,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE,3,PRICECHARTING_EXACT_PAL_PAGE | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/do-not-feed-the-monkeys-collector%27s-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/658850,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Fictiorama Studios,fictiorama-studios,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-do-not-feed-the-monkeys-collector%27s-edition,Do Not Feed The Monkeys [Collector's Edition],PAL España,standard,do not feed the monkeys,do not feed the monkeys,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,BadLand Publishing,badland-publishing,BadLand Publishing | Badland Publishing,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/do-not-feed-the-monkeys-collector%27s-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,,,BadLand Publishing,badland-publishing,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-doom-collector%27s-edition,Doom [Collector's Edition],PAL España,standard,doom,doom,EDITION_VARIANT,DEVELOPER,developer,Id Software,id-software,id Software,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | MATCHED_PS4_PRODUCT | PS4_RELEASE,6,LAUNCHBOX_GAMES_DB | PLAYSTATION_STORE_EXPLICIT_CREDIT | PRICECHARTING_EXACT_PAL_PAGE | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,A_OFFICIAL_MATCHED_TITLE_CREDIT | B_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://store.playstation.com/es-es/product/EP1003-CUSA02092_00-DOOMEUROPEROWSKU | https://www.pricecharting.com/game/pal-playstation-4/doom-collector%27s-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/379720 | https://www.wikidata.org/wiki/Q189784 | https://gamesdb.launchbox-app.com/games/details/35284,"desarrollado por id Software | La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Id Software,id-software,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-doom-collector%27s-edition,Doom [Collector's Edition],PAL España,standard,doom,doom,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Bethesda Softworks,bethesda-softworks,Bethesda Softworks LLC | Bethesda Softworks,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/doom-collector%27s-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,,,Bethesda Softworks,bethesda-softworks,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-doom-eternal-collector%27s-edition,Doom Eternal [Collector's Edition],PAL España,standard,doom eternal,doom eternal,EDITION_VARIANT,DEVELOPER,developer,Id Software,id-software,id Software,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/782330 | https://www.wikidata.org/wiki/Q55662649 | https://gamesdb.launchbox-app.com/games/details/176857,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Id Software,id-software,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-doom-eternal-deluxe-edition,Doom Eternal [Deluxe Edition],PAL España,standard,doom eternal,doom eternal,EDITION_VARIANT,DEVELOPER,developer,Id Software,id-software,id Software,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/782330 | https://www.wikidata.org/wiki/Q55662649 | https://gamesdb.launchbox-app.com/games/details/176857,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Id Software,id-software,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-doom-playstation-hits,Doom [Playstation Hits],PAL España,standard,doom,doom,EDITION_VARIANT,DEVELOPER,developer,Id Software,id-software,id Software,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | MATCHED_PS4_PRODUCT | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PLAYSTATION_STORE_EXPLICIT_CREDIT | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,A_OFFICIAL_MATCHED_TITLE_CREDIT | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://store.playstation.com/es-es/product/EP1003-CUSA02092_00-DOOMEUROPEROWSKU | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/379720 | https://www.wikidata.org/wiki/Q189784 | https://gamesdb.launchbox-app.com/games/details/35284,"desarrollado por id Software | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Id Software,id-software,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-dragon%27s-crown-pro-battle-hardened-edition,Dragon's Crown Pro [Battle Hardened Edition],PAL España,standard,dragon s crown pro,dragon s crown,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Atlus Co Ltd.,atlus,Atlus,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/dragon%27s-crown-pro-battle-hardened-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,CUSA10487_00,,Atlus Co Ltd.,atlus,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-dragon-age-inquisition-inquisitor%27s-edition,Dragon Age: Inquisition [Inquisitor's Edition],PAL España,standard,dragon age inquisition,dragon age inquisition,GAME_OR_UNKNOWN,DEVELOPER,developer,BioWare Corporation,bioware,BioWare,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE,3,PRICECHARTING_EXACT_PAL_PAGE | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/dragon-age-inquisition-inquisitor%27s-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/1222690,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,BioWare Corporation,bioware,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-dragon-age-inquisition-inquisitor%27s-edition,Dragon Age: Inquisition [Inquisitor's Edition],PAL España,standard,dragon age inquisition,dragon age inquisition,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Electronic Arts,electronic-arts,Electronic Arts,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/dragon-age-inquisition-inquisitor%27s-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,,,Electronic Arts,electronic-arts,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-dragon-ball-fighterz-collector%27s-edition,Dragon Ball FighterZ [Collector's Edition],PAL España,standard,dragon ball fighterz,dragon ball fighterz,EDITION_VARIANT,DEVELOPER,developer,Arc System Works,arc-system-works,Arc System Works,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/678950 | https://www.wikidata.org/wiki/Q30246735 | https://gamesdb.launchbox-app.com/games/details/143498,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Arc System Works,arc-system-works,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-dragon-ball-the-breakers-special-edition,Dragon Ball: The Breakers [Special Edition],PAL España,standard,dragon ball the breakers,dragon ball the breakers,EDITION_VARIANT,DEVELOPER,developer,Dimps Corporation,dimps-corporation,Dimps | Dimps Corporation,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/1276760 | https://www.wikidata.org/wiki/Q110103693 | https://gamesdb.launchbox-app.com/games/details/463120,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Dimps Corporation,dimps-corporation,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-dragon-ball-xenoverse-2-collector%27s-edition,Dragon Ball Xenoverse 2 [Collector's Edition],PAL España,standard,dragon ball xenoverse 2,dragon ball xenoverse 2,EDITION_VARIANT,DEVELOPER,developer,Dimps Corporation,dimps-corporation,Dimps | DIMPS,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/454650 | https://www.wikidata.org/wiki/Q24084701 | https://gamesdb.launchbox-app.com/games/details/137681,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Dimps Corporation,dimps-corporation,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
